Setting up Perceptual loss...
Loading model from: /home/mehmetturan/virasoft_projects/gaugan/segmentation/fat_pytorch_lit/FastGAN-pytorch/lpips/weights/v0.1/vgg.pth
...[net-lin [vgg]] initialized
...Done
Namespace(path='../fat_data/fat_detection/ann_dir/train/', cuda=0, name='test1', iter=100000, start_iter=0, batch_size=8, im_size=512, ckpt='None')
GAN: loss d: 10.33840    loss g: -3.79212
GAN: loss d: 10.01739    loss g: -3.59688
GAN: loss d: 10.14813    loss g: -3.58097
GAN: loss d: 10.48483    loss g: -3.43729
GAN: loss d: 10.08822    loss g: -3.48764
GAN: loss d: 10.41774    loss g: -3.57857
GAN: loss d: 10.53797    loss g: -3.41282
GAN: loss d: 10.42430    loss g: -3.76985
GAN: loss d: 10.16065    loss g: -3.65075
GAN: loss d: 9.50742    loss g: -3.95403
GAN: loss d: 10.92837    loss g: -3.47756
GAN: loss d: 10.62937    loss g: -3.39437
GAN: loss d: 10.50991    loss g: -3.66352
GAN: loss d: 10.51088    loss g: -3.32229
GAN: loss d: 10.49750    loss g: -3.43801
GAN: loss d: 10.29422    loss g: -3.74004
GAN: loss d: 9.31578    loss g: -3.16167
GAN: loss d: 8.79409    loss g: -3.39281
GAN: loss d: 10.16323    loss g: -3.68620
GAN: loss d: 10.55175    loss g: -3.46222
GAN: loss d: 9.31187    loss g: -3.27848
GAN: loss d: 10.92883    loss g: -3.46878
GAN: loss d: 10.72317    loss g: -3.37779
GAN: loss d: 10.70910    loss g: -3.45632
GAN: loss d: 10.59477    loss g: -3.68694
GAN: loss d: 10.19080    loss g: -3.33571
GAN: loss d: 10.70574    loss g: -3.32591
GAN: loss d: 10.48028    loss g: -3.29849
GAN: loss d: 9.41156    loss g: -3.46222
GAN: loss d: 10.26172    loss g: -3.34169
GAN: loss d: 9.76936    loss g: -3.35642
GAN: loss d: 10.54832    loss g: -3.40865
GAN: loss d: 10.11631    loss g: -3.58513
GAN: loss d: 9.74808    loss g: -3.65513
GAN: loss d: 9.71769    loss g: -3.59625
GAN: loss d: 9.77185    loss g: -3.85694
GAN: loss d: 10.14570    loss g: -3.48687
GAN: loss d: 9.88114    loss g: -3.80147
GAN: loss d: 10.71839    loss g: -3.58144
GAN: loss d: 10.19448    loss g: -3.65741
GAN: loss d: 9.30544    loss g: -3.78824
GAN: loss d: 9.57114    loss g: -3.40436
GAN: loss d: 10.65998    loss g: -3.32230
GAN: loss d: 9.99160    loss g: -3.22212
GAN: loss d: 9.60692    loss g: -3.78872
GAN: loss d: 10.53512    loss g: -3.61350
GAN: loss d: 9.38336    loss g: -3.64747
GAN: loss d: 10.36684    loss g: -3.31025
GAN: loss d: 9.85956    loss g: -3.44535
GAN: loss d: 10.02625    loss g: -3.38556
GAN: loss d: 10.29586    loss g: -3.41863
GAN: loss d: 9.75165    loss g: -3.68402
GAN: loss d: 10.63127    loss g: -3.61343
GAN: loss d: 9.68218    loss g: -3.34260
GAN: loss d: 10.63029    loss g: -3.21644
GAN: loss d: 10.85459    loss g: -3.55008
GAN: loss d: 10.88774    loss g: -3.38086
GAN: loss d: 10.99584    loss g: -3.22289
GAN: loss d: 10.33468    loss g: -3.37636
GAN: loss d: 10.76128    loss g: -3.47497
GAN: loss d: 10.05857    loss g: -3.36583
GAN: loss d: 10.79329    loss g: -3.69746
GAN: loss d: 10.40880    loss g: -3.43971
GAN: loss d: 10.34349    loss g: -3.29163
GAN: loss d: 10.60231    loss g: -3.29798
GAN: loss d: 9.89948    loss g: -3.26571
GAN: loss d: 10.55259    loss g: -3.53423
GAN: loss d: 10.74181    loss g: -3.23717
GAN: loss d: 10.68983    loss g: -3.50785
GAN: loss d: 10.66842    loss g: -3.13742
GAN: loss d: 9.25626    loss g: -3.24317
GAN: loss d: 10.09184    loss g: -3.17766
GAN: loss d: 10.73941    loss g: -3.48802
GAN: loss d: 9.94502    loss g: -3.15961
GAN: loss d: 10.43153    loss g: -3.26273
GAN: loss d: 10.15068    loss g: -3.42933
GAN: loss d: 10.75216    loss g: -3.36460
GAN: loss d: 10.00079    loss g: -3.24744
GAN: loss d: 11.01763    loss g: -3.11056
GAN: loss d: 10.59660    loss g: -3.30364
GAN: loss d: 9.86291    loss g: -3.44240
GAN: loss d: 9.31081    loss g: -3.20400
GAN: loss d: 10.59105    loss g: -3.29705
GAN: loss d: 9.75139    loss g: -3.21904
GAN: loss d: 10.43056    loss g: -3.21477
GAN: loss d: 10.72873    loss g: -3.00679
GAN: loss d: 9.93347    loss g: -2.68622
GAN: loss d: 9.99897    loss g: -2.83040
GAN: loss d: 10.93946    loss g: -2.71193
GAN: loss d: 10.72543    loss g: -2.75032
GAN: loss d: 10.44812    loss g: -3.11392
GAN: loss d: 10.26651    loss g: -2.77943
GAN: loss d: 10.46376    loss g: -2.87506
GAN: loss d: 10.83560    loss g: -2.68375
GAN: loss d: 10.60938    loss g: -2.89551
GAN: loss d: 10.73018    loss g: -2.85079
GAN: loss d: 10.41029    loss g: -2.97508
GAN: loss d: 10.78176    loss g: -2.80559
GAN: loss d: 10.53886    loss g: -3.04022
GAN: loss d: 10.68327    loss g: -2.79691
GAN: loss d: 10.50504    loss g: -2.74046
GAN: loss d: 10.65650    loss g: -2.82081
GAN: loss d: 10.59863    loss g: -2.95652
GAN: loss d: 10.38620    loss g: -3.01519
GAN: loss d: 10.54777    loss g: -2.81161
GAN: loss d: 9.69983    loss g: -3.14610
GAN: loss d: 10.40684    loss g: -3.09062
GAN: loss d: 11.07177    loss g: -2.75774
GAN: loss d: 10.32804    loss g: -2.73665
GAN: loss d: 10.49693    loss g: -2.81386
GAN: loss d: 9.84195    loss g: -2.88934
GAN: loss d: 9.90648    loss g: -2.90443
GAN: loss d: 9.93995    loss g: -2.80588
GAN: loss d: 10.85644    loss g: -2.83874
GAN: loss d: 10.49031    loss g: -2.97160
GAN: loss d: 10.82448    loss g: -3.15905
GAN: loss d: 10.61478    loss g: -2.92455
GAN: loss d: 10.58887    loss g: -3.17063
GAN: loss d: 9.58122    loss g: -2.96034
GAN: loss d: 10.15034    loss g: -2.92858
GAN: loss d: 10.45282    loss g: -2.77222
GAN: loss d: 10.16978    loss g: -2.92594
GAN: loss d: 10.04348    loss g: -2.98470
GAN: loss d: 10.58612    loss g: -2.98389
GAN: loss d: 10.45215    loss g: -3.00993
GAN: loss d: 10.19520    loss g: -2.69617
GAN: loss d: 10.12080    loss g: -3.27095
GAN: loss d: 9.47672    loss g: -2.80892
GAN: loss d: 10.41020    loss g: -3.03732
GAN: loss d: 9.77982    loss g: -2.89011
GAN: loss d: 10.33984    loss g: -2.78530
GAN: loss d: 9.39983    loss g: -2.86900
GAN: loss d: 10.54073    loss g: -3.13243
GAN: loss d: 9.08552    loss g: -2.69963
GAN: loss d: 10.08363    loss g: -2.90074
GAN: loss d: 10.35635    loss g: -2.93959
GAN: loss d: 10.37191    loss g: -2.90324
GAN: loss d: 10.60136    loss g: -2.66479
GAN: loss d: 10.26845    loss g: -2.66006
GAN: loss d: 10.37668    loss g: -2.93842
GAN: loss d: 10.15605    loss g: -2.72699
GAN: loss d: 8.74553    loss g: -2.83600
GAN: loss d: 11.06647    loss g: -2.79435
GAN: loss d: 10.61741    loss g: -3.05570
GAN: loss d: 9.89767    loss g: -3.53222
GAN: loss d: 9.74313    loss g: -3.05655
GAN: loss d: 10.11006    loss g: -3.01193
GAN: loss d: 10.21756    loss g: -3.26108
GAN: loss d: 10.42967    loss g: -2.95231
GAN: loss d: 10.15767    loss g: -2.95909
GAN: loss d: 9.23875    loss g: -3.02015
GAN: loss d: 10.55859    loss g: -2.93055
GAN: loss d: 9.74240    loss g: -2.88098
GAN: loss d: 9.72635    loss g: -3.19481
GAN: loss d: 9.40980    loss g: -2.90597
GAN: loss d: 9.65042    loss g: -3.14115
GAN: loss d: 9.16722    loss g: -3.02348
GAN: loss d: 10.15747    loss g: -3.06949
GAN: loss d: 10.19055    loss g: -2.89831
GAN: loss d: 10.08628    loss g: -2.97751
GAN: loss d: 10.11973    loss g: -3.09071
GAN: loss d: 10.65217    loss g: -3.06311
GAN: loss d: 10.16926    loss g: -2.93471
GAN: loss d: 10.06265    loss g: -2.95070
GAN: loss d: 9.81494    loss g: -3.14976
GAN: loss d: 10.09118    loss g: -3.03582
GAN: loss d: 9.69646    loss g: -2.91670
GAN: loss d: 9.55723    loss g: -3.02312
GAN: loss d: 9.80157    loss g: -2.90256
GAN: loss d: 9.84751    loss g: -2.97253
GAN: loss d: 8.47831    loss g: -2.84244
GAN: loss d: 9.85120    loss g: -2.96794
GAN: loss d: 10.64703    loss g: -2.91943
GAN: loss d: 9.53817    loss g: -3.00339
GAN: loss d: 9.65456    loss g: -2.99110
GAN: loss d: 8.63251    loss g: -2.98522
GAN: loss d: 10.43826    loss g: -3.01095
GAN: loss d: 9.01965    loss g: -2.92028
GAN: loss d: 9.36487    loss g: -2.98931
GAN: loss d: 10.11291    loss g: -3.43991
GAN: loss d: 9.68575    loss g: -3.07679
GAN: loss d: 9.13613    loss g: -3.02764
GAN: loss d: 10.08038    loss g: -3.08527
GAN: loss d: 10.07833    loss g: -3.37047
GAN: loss d: 10.62713    loss g: -3.05396
GAN: loss d: 10.21316    loss g: -3.02575
GAN: loss d: 9.74878    loss g: -3.09810
GAN: loss d: 9.98202    loss g: -3.11852
GAN: loss d: 10.05684    loss g: -3.02943
GAN: loss d: 10.32121    loss g: -3.04803
GAN: loss d: 9.61566    loss g: -3.03551
GAN: loss d: 10.24747    loss g: -2.92804
GAN: loss d: 9.49415    loss g: -2.88378
GAN: loss d: 9.93590    loss g: -2.94235
GAN: loss d: 10.05162    loss g: -2.92490
GAN: loss d: 10.80951    loss g: -3.18464
GAN: loss d: 10.00719    loss g: -2.95435
GAN: loss d: 9.56759    loss g: -2.87268
GAN: loss d: 9.07895    loss g: -2.93574
GAN: loss d: 9.96458    loss g: -2.83475
GAN: loss d: 9.34861    loss g: -3.07635
GAN: loss d: 9.75006    loss g: -3.08146
GAN: loss d: 9.84891    loss g: -2.85095
GAN: loss d: 9.78009    loss g: -3.03223
GAN: loss d: 8.43606    loss g: -3.09349
GAN: loss d: 9.82644    loss g: -2.94819
GAN: loss d: 10.55466    loss g: -2.77820
GAN: loss d: 9.52270    loss g: -2.82902
GAN: loss d: 10.27152    loss g: -3.11367
GAN: loss d: 10.40329    loss g: -2.85822
GAN: loss d: 9.52314    loss g: -2.98760
GAN: loss d: 10.33897    loss g: -2.81013
GAN: loss d: 9.92729    loss g: -3.03301
GAN: loss d: 10.23659    loss g: -2.92331
GAN: loss d: 10.01730    loss g: -2.98108
GAN: loss d: 10.21306    loss g: -2.87290
GAN: loss d: 10.34784    loss g: -2.82834
GAN: loss d: 10.16157    loss g: -2.89248
GAN: loss d: 9.30355    loss g: -3.60431
GAN: loss d: 9.59215    loss g: -3.16961
GAN: loss d: 10.10238    loss g: -3.18216
GAN: loss d: 9.90287    loss g: -3.09312
GAN: loss d: 10.43864    loss g: -2.98031
GAN: loss d: 10.86039    loss g: -2.98080
GAN: loss d: 10.76983    loss g: -3.07347
GAN: loss d: 10.66442    loss g: -2.94473
GAN: loss d: 9.44193    loss g: -3.11231
GAN: loss d: 9.83504    loss g: -3.43032
GAN: loss d: 10.09415    loss g: -2.94133
GAN: loss d: 11.33792    loss g: -2.95125
GAN: loss d: 11.04652    loss g: -2.98559
GAN: loss d: 10.39473    loss g: -2.69664
GAN: loss d: 10.99776    loss g: -2.76340
GAN: loss d: 10.56355    loss g: -2.76329
GAN: loss d: 10.44952    loss g: -2.70829
GAN: loss d: 11.01690    loss g: -2.96060
GAN: loss d: 10.83217    loss g: -2.80877
GAN: loss d: 11.39126    loss g: -2.81732
GAN: loss d: 10.77811    loss g: -2.85809
GAN: loss d: 11.17246    loss g: -2.67382
GAN: loss d: 9.46244    loss g: -2.97564
GAN: loss d: 10.52645    loss g: -3.00434
GAN: loss d: 9.95133    loss g: -2.72126
GAN: loss d: 10.88331    loss g: -2.68491
GAN: loss d: 11.42053    loss g: -3.00228
GAN: loss d: 10.13251    loss g: -2.75233
GAN: loss d: 10.00757    loss g: -2.97094
GAN: loss d: 10.77607    loss g: -2.73627
GAN: loss d: 9.50071    loss g: -3.00217
GAN: loss d: 10.77122    loss g: -2.75308
GAN: loss d: 10.34015    loss g: -2.91583
GAN: loss d: 9.56223    loss g: -2.97888
GAN: loss d: 9.98923    loss g: -2.87877
GAN: loss d: 9.84611    loss g: -2.99672
GAN: loss d: 10.79324    loss g: -2.88813
GAN: loss d: 10.32081    loss g: -3.02118
GAN: loss d: 10.51548    loss g: -2.84909
GAN: loss d: 10.48133    loss g: -3.18696
GAN: loss d: 10.32060    loss g: -2.80507
GAN: loss d: 9.73266    loss g: -3.07220
GAN: loss d: 10.11090    loss g: -2.99705
GAN: loss d: 10.08695    loss g: -3.14132
GAN: loss d: 10.00837    loss g: -2.90983
GAN: loss d: 9.37671    loss g: -2.99894
GAN: loss d: 10.04292    loss g: -2.99597
GAN: loss d: 9.78946    loss g: -2.85091
GAN: loss d: 10.13916    loss g: -3.16455
GAN: loss d: 10.39448    loss g: -3.14615
GAN: loss d: 8.51001    loss g: -2.98167
GAN: loss d: 9.92751    loss g: -3.09816
GAN: loss d: 9.54284    loss g: -2.81918
GAN: loss d: 9.67222    loss g: -2.91224
GAN: loss d: 9.62439    loss g: -2.85579
GAN: loss d: 9.87125    loss g: -3.12898
GAN: loss d: 9.89896    loss g: -3.10866
GAN: loss d: 10.16478    loss g: -3.19167
GAN: loss d: 8.93871    loss g: -3.00154
GAN: loss d: 10.14251    loss g: -3.28843
GAN: loss d: 9.96393    loss g: -3.22244
GAN: loss d: 9.51797    loss g: -3.13863
GAN: loss d: 9.67000    loss g: -2.89665
GAN: loss d: 10.32304    loss g: -3.12958
GAN: loss d: 10.00659    loss g: -2.94665
GAN: loss d: 10.10595    loss g: -3.19115
GAN: loss d: 10.27231    loss g: -3.27672
GAN: loss d: 9.61835    loss g: -3.01495
GAN: loss d: 9.32490    loss g: -2.85039
GAN: loss d: 10.01189    loss g: -3.14964
GAN: loss d: 9.27053    loss g: -3.03602
GAN: loss d: 9.61038    loss g: -3.10357
GAN: loss d: 9.41421    loss g: -3.00812
GAN: loss d: 9.85375    loss g: -2.96672
GAN: loss d: 10.12718    loss g: -3.09771
GAN: loss d: 9.40111    loss g: -3.30496
GAN: loss d: 10.05346    loss g: -3.32110
GAN: loss d: 9.83836    loss g: -2.96921
GAN: loss d: 9.82808    loss g: -2.89470
GAN: loss d: 9.91428    loss g: -2.94898
GAN: loss d: 10.30757    loss g: -3.05658
GAN: loss d: 9.02098    loss g: -2.97609
GAN: loss d: 9.06237    loss g: -3.08939
GAN: loss d: 9.39126    loss g: -2.93943
GAN: loss d: 9.60568    loss g: -2.88117
GAN: loss d: 9.73326    loss g: -3.18828
GAN: loss d: 9.62821    loss g: -3.06891
GAN: loss d: 10.11199    loss g: -3.00618
GAN: loss d: 9.67219    loss g: -3.28883
GAN: loss d: 9.56847    loss g: -3.04008
GAN: loss d: 8.68377    loss g: -3.19391
GAN: loss d: 9.01362    loss g: -3.43293
GAN: loss d: 9.45857    loss g: -3.14459
GAN: loss d: 9.32618    loss g: -3.02054
GAN: loss d: 10.00863    loss g: -3.13558
GAN: loss d: 10.17437    loss g: -3.07970
GAN: loss d: 9.63834    loss g: -3.01830
GAN: loss d: 9.65744    loss g: -2.91964
GAN: loss d: 8.00990    loss g: -3.08781
GAN: loss d: 9.26383    loss g: -3.43815
GAN: loss d: 9.21864    loss g: -3.10834
GAN: loss d: 9.31326    loss g: -3.24806
GAN: loss d: 8.65088    loss g: -3.07757
GAN: loss d: 9.29913    loss g: -4.04210
GAN: loss d: 9.70043    loss g: -2.94253
GAN: loss d: 9.81557    loss g: -2.84408
GAN: loss d: 9.71815    loss g: -3.18661
GAN: loss d: 10.43247    loss g: -3.07021
GAN: loss d: 9.41777    loss g: -3.07586
GAN: loss d: 9.99211    loss g: -3.16718
GAN: loss d: 9.70516    loss g: -3.04599
GAN: loss d: 9.67052    loss g: -2.95907
GAN: loss d: 8.75327    loss g: -3.26131
GAN: loss d: 9.17309    loss g: -3.15716
GAN: loss d: 9.55348    loss g: -3.00495
GAN: loss d: 9.10097    loss g: -2.96221
GAN: loss d: 9.58380    loss g: -2.91270
GAN: loss d: 9.89281    loss g: -3.05743
GAN: loss d: 8.93991    loss g: -2.99734
GAN: loss d: 9.94464    loss g: -3.14383
GAN: loss d: 9.82569    loss g: -3.16320
GAN: loss d: 9.83313    loss g: -3.23051
GAN: loss d: 9.91174    loss g: -3.05802
GAN: loss d: 9.20247    loss g: -3.14530
GAN: loss d: 10.09227    loss g: -3.10953
GAN: loss d: 9.73776    loss g: -3.00193
GAN: loss d: 9.48561    loss g: -3.04313
GAN: loss d: 10.17016    loss g: -3.16697
GAN: loss d: 9.59332    loss g: -3.01299
GAN: loss d: 10.11248    loss g: -3.07405
GAN: loss d: 7.89494    loss g: -2.95871
GAN: loss d: 9.55927    loss g: -3.24993
GAN: loss d: 8.60176    loss g: -3.26454
GAN: loss d: 9.13459    loss g: -3.20722
GAN: loss d: 8.33250    loss g: -2.87858
GAN: loss d: 9.74846    loss g: -3.32231
GAN: loss d: 9.56426    loss g: -3.04249
GAN: loss d: 10.26429    loss g: -3.17494
GAN: loss d: 9.83026    loss g: -2.98207
GAN: loss d: 10.05540    loss g: -3.10061
GAN: loss d: 9.86923    loss g: -3.17109
GAN: loss d: 10.08302    loss g: -3.26478
GAN: loss d: 8.22961    loss g: -3.03268
GAN: loss d: 9.47207    loss g: -3.16712
GAN: loss d: 9.77825    loss g: -3.45190
GAN: loss d: 8.63380    loss g: -3.26541
GAN: loss d: 9.68347    loss g: -3.14812
GAN: loss d: 9.94204    loss g: -3.25364
GAN: loss d: 9.59884    loss g: -3.37406
GAN: loss d: 9.27636    loss g: -3.11566
GAN: loss d: 10.17290    loss g: -3.00341
GAN: loss d: 9.96059    loss g: -3.11924
GAN: loss d: 9.76915    loss g: -3.16456
GAN: loss d: 9.34819    loss g: -3.35463
GAN: loss d: 9.21016    loss g: -3.07320
GAN: loss d: 9.19075    loss g: -3.18054
GAN: loss d: 9.16523    loss g: -3.37803
GAN: loss d: 9.04568    loss g: -3.28284
GAN: loss d: 9.70302    loss g: -2.96021
GAN: loss d: 9.37448    loss g: -3.00387
GAN: loss d: 9.55539    loss g: -3.09318
GAN: loss d: 8.01355    loss g: -3.05433
GAN: loss d: 8.70985    loss g: -3.42416
GAN: loss d: 9.80442    loss g: -3.09969
GAN: loss d: 9.26209    loss g: -2.91067
GAN: loss d: 7.41644    loss g: -3.17045
GAN: loss d: 9.50366    loss g: -3.09647
GAN: loss d: 9.92398    loss g: -3.22163
GAN: loss d: 9.95595    loss g: -3.28558
GAN: loss d: 9.71887    loss g: -3.11899
GAN: loss d: 9.42217    loss g: -3.05013
GAN: loss d: 9.57495    loss g: -3.53467
GAN: loss d: 10.00536    loss g: -3.02400
GAN: loss d: 9.75720    loss g: -3.00384
GAN: loss d: 9.74218    loss g: -3.23664
GAN: loss d: 10.15597    loss g: -3.17235
GAN: loss d: 9.86032    loss g: -2.83904
GAN: loss d: 9.01389    loss g: -3.17459
GAN: loss d: 8.56382    loss g: -2.81627
GAN: loss d: 9.88714    loss g: -2.90508
GAN: loss d: 9.76271    loss g: -2.82722
GAN: loss d: 8.87409    loss g: -2.91647
GAN: loss d: 9.20601    loss g: -2.92439
GAN: loss d: 9.59144    loss g: -3.29308
GAN: loss d: 9.35900    loss g: -2.89411
GAN: loss d: 9.87430    loss g: -2.95834
GAN: loss d: 10.08229    loss g: -2.99354
GAN: loss d: 9.80303    loss g: -2.83679
GAN: loss d: 9.50535    loss g: -2.84123
GAN: loss d: 9.64615    loss g: -3.03557
GAN: loss d: 9.95483    loss g: -3.26718
GAN: loss d: 9.19954    loss g: -2.98257
GAN: loss d: 8.25428    loss g: -3.15648
GAN: loss d: 9.05194    loss g: -3.22121
GAN: loss d: 9.39275    loss g: -3.14935
GAN: loss d: 9.50873    loss g: -3.08154
GAN: loss d: 9.60768    loss g: -2.82198
GAN: loss d: 9.03425    loss g: -2.97502
GAN: loss d: 9.27349    loss g: -2.95053
GAN: loss d: 9.48482    loss g: -3.05078
GAN: loss d: 9.84154    loss g: -3.09360
GAN: loss d: 7.43389    loss g: -3.06119
GAN: loss d: 8.78421    loss g: -2.96483
GAN: loss d: 9.91833    loss g: -3.24021
GAN: loss d: 9.46190    loss g: -2.94642
GAN: loss d: 8.96965    loss g: -2.91743
GAN: loss d: 8.44149    loss g: -2.92411
GAN: loss d: 9.53432    loss g: -2.96256
GAN: loss d: 9.37572    loss g: -3.07962
GAN: loss d: 9.40851    loss g: -3.03792
GAN: loss d: 9.34257    loss g: -2.95341
GAN: loss d: 9.46621    loss g: -3.02811
GAN: loss d: 9.18917    loss g: -2.97892
GAN: loss d: 9.00256    loss g: -3.08783
GAN: loss d: 9.89814    loss g: -3.02360
GAN: loss d: 10.02176    loss g: -2.94056
GAN: loss d: 9.76934    loss g: -3.12232
GAN: loss d: 9.44792    loss g: -3.04648
GAN: loss d: 9.54872    loss g: -3.19267
GAN: loss d: 9.72301    loss g: -3.15661
GAN: loss d: 9.87338    loss g: -3.20078
GAN: loss d: 8.87739    loss g: -2.99202
GAN: loss d: 9.74193    loss g: -3.05863
GAN: loss d: 8.94495    loss g: -2.95640
GAN: loss d: 9.30383    loss g: -3.28126
GAN: loss d: 9.08179    loss g: -3.13444
GAN: loss d: 9.75322    loss g: -2.98170
GAN: loss d: 9.47819    loss g: -2.99474
GAN: loss d: 9.98383    loss g: -2.93278
GAN: loss d: 9.41025    loss g: -3.12066
GAN: loss d: 10.28564    loss g: -3.08140
GAN: loss d: 9.86210    loss g: -2.82742
GAN: loss d: 9.19158    loss g: -3.22669
GAN: loss d: 8.67470    loss g: -4.09937
GAN: loss d: 8.77928    loss g: -3.93303
GAN: loss d: 8.05854    loss g: -4.21479
GAN: loss d: 8.35349    loss g: -3.58709
GAN: loss d: 8.25722    loss g: -4.19447
GAN: loss d: 8.45391    loss g: -3.39496
GAN: loss d: 8.67062    loss g: -4.07477
GAN: loss d: 8.29356    loss g: -3.88765
GAN: loss d: 9.80695    loss g: -4.00417
GAN: loss d: 9.77538    loss g: -2.57691
GAN: loss d: 9.74798    loss g: -2.21858
GAN: loss d: 9.55527    loss g: -4.13703
